"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"ride bus service#positive";"1";"1";"1";"ride bus service";"N N N";"ride#3 bus#17 service#48"
"smelled terrible !#strongnegative";"1";"1";"1";"smell terrible !";"V G O";"smelled#1 terrible#7 !#101"
"not clean enough#negative";"1";"1";"1";"not clean enough";"A G G";"not#203 clean#72 enough#20"
"really angry !#strongnegative";"1";"1";"1";"really angry !";"A G O";"really#56 angry#1 !#101"
"takes no responsibility#negative";"1";"1";"1";"take no responsibility";"V D N";"takes#7 no#78 responsibility#1"
"wouldn 't recommended#negative";"1";"1";"1";"wouldn 't recommend";"V A V";"wouldn#3 't#71 recommended#9"
"the best restaurant#positive";"1";"1";"1";"the good restaurant";"D G N";"the#1330 best#32 restaurant#47"
"relaxed in comfort#positive";"1";"1";"1";"relax in comfort";"V P N";"relaxed#5 in#432 comfort#5"
"would go back#positive";"1";"1";"1";"would go back";"O V A";"would#50 go#40 back#36"
"has only one#negative";"1";"1";"1";"have only one";"V A O";"has#19 only#44 one#67"
"with simplistic design#positive";"1";"1";"1";"with simplistic design";"P G N";"with#183 simplistic#1 design#5"
"failed to intervene#negative";"1";"1";"1";"fail to intervene";"V P V";"failed#1 to#506 intervene#1"
"haven 't found#negative";"1";"1";"1";"haven 't find";"V A V";"haven#5 't#71 found#19"
"definitely the best#strongpositive";"1";"1";"1";"definitely the good";"A D G";"definitely#16 the#1330 best#32"
"is worth trying#positive";"1";"1";"1";"be worth try";"V G V";"is#429 worth#15 trying#3"
"doing good job#positive";"1";"1";"1";"do good job";"V G N";"doing#1 good#153 job#3"
"will come back#positive";"1";"1";"1";"will come back";"O V A";"will#33 come#14 back#36"
"geared for families#negative";"1";"1";"1";"gear for family";"V P N";"geared#1 for#282 families#6"
"with a bathtube#positive";"1";"1";"1";"with a bathtube";"P D N";"with#183 a#534 bathtube#1"
"there was always#positive";"1";"1";"1";"there be always";"A V A";"there#147 was#366 always#26"
"ancient charme outside#positive";"1";"1";"1";"ancient charme outside";"G N N";"ancient#1 charme#2 outside#13"
"paradise on earth#strongpositive";"1";"1";"1";"Paradise on earth";"R P N";"paradise#2 on#111 earth#1"
"out of order#negative";"1";"1";"1";"out of order";"P P N";"out#35 of#340 order#4"
"such a huge#positive";"1";"1";"1";"such a huge";"G D G";"such#11 a#534 huge#8"
"had some issues#negative";"1";"1";"1";"have some issue";"V D N";"had#98 some#42 issues#3"
"not powerful enough#negative";"1";"1";"1";"not powerful enough";"A G N";"not#203 powerful#1 enough#20"
"free of charge#positive";"1";"1";"1";"free of charge";"G P N";"free#30 of#340 charge#4"
"served on sundays#positive";"1";"1";"1";"serve on Sundays";"V P R";"served#7 on#111 sundays#1"
"very well located#strongpositive";"1";"1";"1";"very well locate";"A A V";"very#267 well#54 located#28"
"a little rough#negative";"1";"1";"1";"a little rough";"D A G";"a#534 little#32 rough#1"
"wasn ' clean#negative";"1";"1";"1";"wasn ' clean";"N O G";"wasn#5 '#16 clean#72"
"well · equipped#positive";"1";"1";"1";"well · equip";"A G V";"well#54 ·#147 equipped#4"
"the major downside#negative";"1";"1";"1";"the major downside";"D G N";"the#1330 major#6 downside#1"
"won 't return#negative";"1";"1";"1";"win 't return";"V A V";"won#1 't#71 return#4"
"felt very welcome#positive";"1";"1";"1";"feel very welcome";"V A G";"felt#5 very#267 welcome#7"
"not the nicest#negative";"1";"1";"1";"not the nicest";"A D G";"not#203 the#1330 nicest#3"
"could be better#negative";"1";"1";"1";"can be good";"O V G";"could#29 be#76 better#27"
"nothing special !!!#negative";"1";"1";"1";"Nothing special !!!";"R G N";"nothing#19 special#10 !!!#8"
"there is only#negative";"1";"1";"1";"there be only";"O V A";"there#147 is#429 only#44"
"a deal breaker#negative";"1";"1";"1";"a deal breaker";"D N N";"a#534 deal#2 breaker#1"
"what a shame#negative";"1";"1";"1";"what a shame";"Q D N";"what#23 a#534 shame#2"
"'ll come back#positive";"1";"1";"1";"'ll come back";"O V A";"'ll#1 come#14 back#36"
"full of dust#negative";"1";"1";"1";"full of dust";"G P N";"full#11 of#340 dust#4"
"treated like family#positive";"1";"1";"1";"treat like family";"V P A";"treated#4 like#33 family#8"
"right behind flamingo#positive";"1";"1";"1";"right behind Flamingo";"N P R";"right#5 behind#2 flamingo#1"
"well laid out#positive";"1";"1";"1";"well lay out";"A V P";"well#54 laid#1 out#35"
"below my expectations#negative";"1";"1";"1";"below my expectation";"P Q N";"below#3 my#77 expectations#5"
"there are not#negative";"1";"1";"1";"there be not";"O V A";"there#147 are#144 not#203"
"almost newly decorated#positive";"1";"1";"1";"almost newly decorate";"A A V";"almost#8 newly#1 decorated#5"
"not very pretty#negative";"1";"1";"1";"not very pretty";"A A A";"not#203 very#267 pretty#10"
"smelt of sewage#negative";"1";"1";"1";"smelt of sewage";"N P N";"smelt#2 of#340 sewage#1"
"with sea views#positive";"1";"1";"1";"with sea view";"P N N";"with#183 sea#5 views#5"
"very very little#strongnegative";"1";"1";"1";"very very little";"A A G";"very#267 very#267 little#32"
"weren 't interested#negative";"1";"1";"1";"weren 't interested";"G A G";"weren#2 't#71 interested#5"
"terrible stay !#strongnegative";"1";"1";"1";"terrible stay !";"G N O";"terrible#7 stay#70 !#101"
"closes at 7#negative";"1";"1";"1";"close at 7";"V P O";"closes#1 at#137 7#5"
"near the river#positive";"1";"1";"1";"near the river";"P D N";"near#23 the#1330 river#4"
"a bit repeatative#negative";"1";"1";"1";"a bit repeatative";"D N N";"a#534 bit#17 repeatative#1"
"up to expectations#positive";"1";"1";"1";"up to expectation";"P P N";"up#15 to#506 expectations#5"
"a dive !#negative";"1";"1";"1";"a dive !";"D N O";"a#534 dive#3 !#101"
"luke warm !#negative";"1";"1";"1";"luke warm !";"G N O";"luke#1 warm#5 !#101"
"cheaper off resort#negative";"1";"1";"1";"cheaper off resort";"G P N";"cheaper#1 off#10 resort#8"
"not well cleaned#negative";"1";"1";"1";"not well clean";"A A V";"not#203 well#54 cleaned#6"
"in other part#positive";"1";"1";"1";"in other part";"P G N";"in#432 other#42 part#9"
"really uncomfortable !#strongnegative";"1";"1";"1";"really uncomfortable !";"A G O";"really#56 uncomfortable#3 !#101"
"higly recommended !!!!!!#strongpositive";"1";"1";"1";"higly recommend !!!!!!";"A V O";"higly#1 recommended#9 !!!!!!#1"
"not for holidays#negative";"1";"1";"1";"not for holiday";"A P N";"not#203 for#282 holidays#6"
"really poor quality#strongnegative";"1";"1";"1";"really poor quality";"A G N";"really#56 poor#23 quality#17"
"a good enough#positive";"1";"1";"1";"a good enough";"D G G";"a#534 good#153 enough#20"
"had to change#negative";"1";"1";"1";"have to change";"V P V";"had#98 to#506 change#4"
"a little low#negative";"1";"1";"1";"a little low";"D G G";"a#534 little#32 low#8"
"cold most days#negative";"1";"1";"1";"cold much day";"G A N";"cold#5 most#25 days#21"
"re · purposed#negative";"1";"1";"1";"re · purpose";"G N V";"re#1 ·#147 purposed#1"
"spotty at best#negative";"1";"1";"1";"spotty at good";"G P G";"spotty#1 at#137 best#32"
"litle bit serious#negative";"1";"1";"1";"litle bit serious";"G A G";"litle#1 bit#17 serious#4"
"very very borring#strongnegative";"1";"1";"1";"very very borring";"A A V";"very#267 very#267 borring#1"
"near to monmarte#positive";"1";"1";"1";"near to monmarte";"P P V";"near#23 to#506 monmarte#2"
"let it down#negative";"1";"1";"1";"let it down";"V Q A";"let#4 it#203 down#14"
"very very poor#strongnegative";"1";"1";"1";"very very poor";"A A G";"very#267 very#267 poor#23"
"very plaesantly surprised#strongpositive";"1";"1";"1";"very plaesantly surprised";"A A G";"very#267 plaesantly#1 surprised#3"
"opened till late#positive";"1";"1";"1";"open till late";"V A A";"opened#2 till#3 late#6"
"can be recommended#positive";"1";"1";"1";"can be recommend";"O V V";"can#50 be#76 recommended#9"
"will not recommend#negative";"1";"1";"1";"will NOT recommend";"O V V";"will#33 not#203 recommend#19"
"a great discovery#strongpositive";"1";"1";"1";"a great discovery";"D G N";"a#534 great#91 discovery#2"
"the only advantage#negative";"1";"1";"1";"the only advantage";"D G N";"the#1330 only#44 advantage#4"
"furnished decently well#positive";"1";"1";"1";"furnished decently well";"G A A";"furnished#7 decently#1 well#54"
"willing to assist#positive";"1";"1";"1";"willing to assist";"G P V";"willing#4 to#506 assist#1"
"would happily return#positive";"1";"1";"1";"would happily return";"O A V";"would#50 happily#2 return#4"
"with some exceptions#negative";"1";"1";"1";"with some exception";"P D N";"with#183 some#42 exceptions#1"
"spiderweb on the#negative";"1";"1";"1";"spiderweb on the";"N P D";"spiderweb#1 on#111 the#1330"
"lot of homeless#negative";"1";"1";"1";"lot of homeless";"N P N";"lot#23 of#340 homeless#1"
"by the sea#positive";"1";"1";"1";"by the sea";"P D N";"by#39 the#1330 sea#5"
"close to airport#negative";"1";"1";"1";"close to airport";"A P N";"close#38 to#506 airport#21"
"had everything essential#positive";"1";"1";"1";"have everything essential";"V N G";"had#98 everything#23 essential#1"
"a perfume taste#negative";"1";"1";"1";"a perfume taste";"D G N";"a#534 perfume#3 taste#4"
"not cleaned properly#negative";"1";"1";"1";"not clean properly";"A V A";"not#203 cleaned#6 properly#1"
"a big advantage#positive";"1";"1";"1";"a big advantage";"D G N";"a#534 big#27 advantage#4"
"had great time#positive";"1";"1";"1";"have great time";"V G N";"had#98 great#91 time#38"
"can 't open#negative";"1";"1";"1";"can 't open";"O A V";"can#50 't#71 open#3"
"boasts outstanding architecture#positive";"1";"1";"1";"boast outstanding architecture";"V G N";"boasts#2 outstanding#3 architecture#2"
"really good help#positive";"1";"1";"1";"really good help";"A G N";"really#56 good#153 help#13"
"needs a restoration#negative";"1";"1";"1";"needs a restoration";"V D N";"needs#10 a#534 restoration#1"
"felt very cramped#negative";"1";"1";"1";"feel very cramp";"V A V";"felt#5 very#267 cramped#1"
"easy to sleep#positive";"1";"1";"1";"easy to sleep";"G P V";"easy#10 to#506 sleep#12"
"asking for renovation#negative";"1";"1";"1";"ask for renovation";"V P N";"asking#3 for#282 renovation#4"
"should be free#negative";"1";"1";"1";"should be free";"O V G";"should#13 be#76 free#30"
"never get lost#positive";"1";"1";"1";"never get lose";"A V V";"never#19 get#39 lost#2"
"higher than usual#negative";"1";"1";"1";"higher than usual";"G P G";"higher#1 than#10 usual#3"
"definitely worths it#strongpositive";"1";"1";"1";"definitely worths it";"A V Q";"definitely#16 worths#1 it#203"
"such a friendly#strongpositive";"1";"1";"1";"such a friendly";"D D G";"such#11 a#534 friendly#55"
"make nice comments#positive";"1";"1";"1";"make nice comment";"V G N";"make#14 nice#82 comments#1"
"would definately recommend#strongpositive";"1";"1";"1";"would definately recommend";"O A V";"would#50 definately#2 recommend#19"
"at affordable prices#positive";"1";"1";"1";"at affordable price";"P G N";"at#137 affordable#3 prices#2"
"only 10 minutes#positive";"1";"1";"1";"only 10 minute";"A O N";"only#44 10#4 minutes#21"
"running like crazy#negative";"1";"1";"1";"run like crazy";"V P G";"running#3 like#33 crazy#2"
"work really hard#positive";"1";"1";"1";"work really hard";"V A G";"work#12 really#56 hard#8"
"all the evenings#positive";"1";"1";"1";"all the evening";"D D N";"all#116 the#1330 evenings#1"
"were not sure#negative";"1";"1";"1";"be not sure";"V A G";"were#140 not#203 sure#5"
"didn 't recieve#negative";"1";"1";"1";"Didn 't recieve";"R A V";"didn#18 't#71 recieve#1"
"close to metro#positive";"1";"1";"1";"close to metro";"G P N";"close#38 to#506 metro#11"
"with low signal#negative";"1";"1";"1";"with low signal";"P G N";"with#183 low#8 signal#2"
"not so good.the#negative";"1";"1";"1";"not so good.the";"A A G";"not#203 so#77 good.the#1"
"far from paris#negative";"1";"1";"1";"far from Paris";"A P R";"far#12 from#101 paris#27"
"near the sea#positive";"1";"1";"1";"near the sea";"P D N";"near#23 the#1330 sea#5"
"full of character#positive";"1";"1";"1";"full of character";"A P N";"full#11 of#340 character#1"
"a bit small#negative";"1";"1";"1";"a bit small";"D N G";"a#534 bit#17 small#53"
"need a car#negative";"1";"1";"1";"need a car";"V D N";"need#18 a#534 car#7"
"can not fault#positive";"1";"1";"1";"can not fault";"O A V";"can#50 not#203 fault#2"
"didn 't experience#positive";"1";"1";"1";"didn 't experience";"V G P";"didn#18 't#71 experience#12"
"not much light#negative";"1";"1";"1";"not much light";"A G N";"not#203 much#23 light#1"
"there aren 't#negative";"1";"1";"1";"there aren 't";"O V A";"there#147 aren#2 't#71"
"limited to two#negative";"1";"1";"1";"limit to two";"V P O";"limited#5 to#506 two#21"
"as cheap hotel#negative";"1";"1";"1";"as cheap hotel";"A G N";"as#94 cheap#16 hotel#430"
"don 't refund#negative";"1";"1";"1";"don 't refund";"V A V";"don#25 't#71 refund#2"
"couldn 't handle#negative";"1";"1";"1";"couldn 't handle";"N A V";"couldn#3 't#71 handle#1"
"really enjoyed !#strongpositive";"1";"1";"1";"Really enjoy !";"R V O";"really#56 enjoyed#11 !#101"
"are far better#negative";"1";"1";"1";"be far good";"V A G";"are#144 far#12 better#27"
"had people smoking#negative";"1";"1";"1";"have person smoke";"V N V";"had#98 people#26 smoking#4"
"would be good#negative";"1";"1";"1";"would be good";"O V G";"would#50 be#76 good#153"
"there was never#positive";"1";"1";"1";"there be never";"O V A";"there#147 was#366 never#19"
"there 's not#negative";"1";"1";"1";"there have not";"O V A";"there#147 's#48 not#203"
"crowded as hell#strongnegative";"1";"1";"1";"crowd as hell";"V P N";"crowded#5 as#94 hell#1"
"very welcoming !#strongpositive";"1";"1";"1";"Very welcome !";"R V O";"very#267 welcoming#2 !#101"
"not coming back#negative";"1";"1";"1";"not come back";"A V A";"not#203 coming#10 back#36"
"not much choice#negative";"1";"1";"1";"not much choice";"A G N";"not#203 much#23 choice#21"
"not well selected#negative";"1";"1";"1";"not well select";"A A V";"not#203 well#54 selected#1"
"extremely well trained#strongpositive";"1";"1";"1";"extremely well train";"A A V";"extremely#9 well#54 trained#2"
"speak excellent english#strongpositive";"1";"1";"1";"speak excellent English";"V G R";"speak#9 excellent#44 english#21"
"the only minus#negative";"1";"1";"1";"the only minus";"D G N";"the#1330 only#44 minus#3"
"takes some time#negative";"1";"1";"1";"take some time";"V D N";"takes#7 some#42 time#38"
"very well serviced#strongpositive";"1";"1";"1";"very well service";"A A V";"very#267 well#54 serviced#1"
"with little choices#negative";"1";"1";"1";"with little choice";"C G N";"with#183 little#32 choices#2"
"serves cheap carlsberg#positive";"1";"1";"1";"serve cheap Carlsberg";"V G R";"serves#1 cheap#16 carlsberg#1"
"will not honor#negative";"1";"1";"1";"will not honor";"O A V";"will#33 not#203 honor#1"
"a bit annoying#negative";"1";"1";"1";"a bit annoy";"D N V";"a#534 bit#17 annoying#2"
"really really slow#strongnegative";"1";"1";"1";"really really slow";"A A V";"really#56 really#56 slow#7"
"not that clean#negative";"1";"1";"1";"not that clean";"A P G";"not#203 that#102 clean#72"
"like british politicians#negative";"1";"1";"1";"like british politician";"P G N";"like#33 british#6 politicians#1"
"would have chosen#negative";"1";"1";"1";"would have choose";"O V V";"would#50 have#90 chosen#1"
"our only criticism#negative";"1";"1";"1";"our only criticism";"Q G N";"our#69 only#44 criticism#1"
"were kept tidy#positive";"1";"1";"1";"be keep tidy";"V V A";"were#140 kept#3 tidy#3"
"can be better#negative";"1";"1";"1";"can be better";"O V A";"can#50 be#76 better#27"
"'s not worth#negative";"1";"1";"1";"have not worth";"V A G";"'s#48 not#203 worth#15"
"ok for breakfast#positive";"1";"1";"1";"ok for breakfast";"G P N";"ok#17 for#282 breakfast#75"
"with private terrace#positive";"1";"1";"1";"with private terrace";"P G N";"with#183 private#3 terrace#2"
"will definitely consider#positive";"1";"1";"1";"will definitely consider";"O A V";"will#33 definitely#16 consider#3"
"relax and enjoy#positive";"1";"1";"1";"Relax and enjoy";"R C V";"relax#6 and#745 enjoy#6"
"very modern inside#positive";"1";"1";"1";"very modern inside";"A G P";"very#267 modern#20 inside#4"
"don 't recommend#negative";"1";"1";"1";"don 't recommend";"V A V";"don#25 't#71 recommend#19"
"continue going there#positive";"1";"1";"1";"continue go there";"V V A";"continue#1 going#13 there#147"
"had to argue#negative";"1";"1";"1";"have to argue";"V P V";"had#98 to#506 argue#1"
"very very unhappy#strongnegative";"1";"1";"1";"very very unhappy";"A A G";"very#267 very#267 unhappy#1"
"would be nice#negative";"1";"1";"1";"would be nice";"O V G";"would#50 be#76 nice#82"
"kind of hot#negative";"1";"1";"1";"kind of hot";"G P G";"kind#14 of#340 hot#11"
"great for walking#strongpositive";"1";"1";"1";"great for walking";"G P V";"great#91 for#282 walking#26"
"bacteria haven !!!!#strongnegative";"1";"1";"1";"bacteria haven !!!!";"N V G";"bacteria#1 haven#5 !!!!#2"
"away from center#negative";"1";"1";"1";"away from center";"A P N";"away#15 from#101 center#28"
"should be included#negative";"1";"1";"1";"should be include";"O V V";"should#13 be#76 included#7"
"a nice plus#positive";"1";"1";"1";"a nice plus";"D G N";"a#534 nice#82 plus#8"
"has everything !#strongpositive";"1";"1";"1";"have everything !";"V N O";"has#19 everything#23 !#101"
"near the airport#negative";"1";"1";"1";"near the airport";"P D N";"near#23 the#1330 airport#21"
"do not answer#negative";"1";"1";"1";"do not answer";"V A V";"do#26 not#203 answer#3"
"not very moder#negative";"1";"1";"1";"not very moder";"A A A";"not#203 very#267 moder#1"
"a good budget#positive";"1";"1";"1";"a good budget";"D G N";"a#534 good#153 budget#14"
"view over tallinn#positive";"1";"1";"1";"view over Tallinn";"N P R";"view#24 over#17 tallinn#2"
"such a variety#positive";"1";"1";"1";"such a variety";"G D N";"such#11 a#534 variety#7"
"equipped with basics#positive";"1";"1";"1";"equipped with basics";"G P N";"equipped#4 with#183 basics#2"
"but no !#negative";"1";"1";"1";"but no !";"C A O";"but#187 no#78 !#101"
"will go back#positive";"1";"1";"1";"will go back";"O V A";"will#33 go#40 back#36"
"theres nothing around#negative";"1";"1";"1";"theres nothing around";"A N A";"theres#1 nothing#19 around#26"
"very well connected#strongpositive";"1";"1";"1";"very well connect";"A A V";"very#267 well#54 connected#3"
"such a lovely#strongpositive";"1";"1";"1";"such a lovely";"D D G";"such#11 a#534 lovely#18"
"not always efficient#negative";"1";"1";"1";"not always efficient";"A A G";"not#203 always#26 efficient#7"
"never went hungry#positive";"1";"1";"1";"never go hungry";"A V G";"never#19 went#7 hungry#1"
"there is nothing#negative";"1";"1";"1";"there be nothing";"O V N";"there#147 is#429 nothing#19"
"was not big#negative";"1";"1";"1";"be not big";"V A G";"was#366 not#203 big#27"
"not sound proof#negative";"1";"1";"1";"not sound proof";"A G G";"not#203 sound#1 proof#1"
"never come back#strongnegative";"1";"1";"1";"never come back";"A V A";"never#19 come#14 back#36"
"not so crowded#positive";"1";"1";"1";"not so crowded";"A A G";"not#203 so#77 crowded#5"
"would highly recommend#strongpositive";"1";"1";"1";"would highly recommend";"O A V";"would#50 highly#9 recommend#19"
"didn 't work#negative";"1";"1";"1";"didn 't work";"N A N";"didn#18 't#71 work#12"
"may look great#negative";"1";"1";"1";"may look great";"O V G";"may#9 look#5 great#91"
"over · rated#negative";"1";"1";"1";"over · rate";"P N V";"over#17 ·#147 rated#3"
"there is no#negative";"0";"7";"8";"there be no";"O V D";"there#147 is#429 no#78"
"a lot of#positive";"0";"3";"16";"a lot of";"D N P";"a#534 lot#23 of#340"
"don 't expect#negative";"0";"1";"3";"don 't expect";"A A V";"don#25 't#71 expect#14"
"do not stay#negative";"0";"1";"2";"Do not stay";"R A V";"do#26 not#203 stay#70"
"not run down#positive";"0";"1";"2";"not run down";"A V A";"not#203 run#3 down#14"
"across the street#positive";"0";"1";"3";"across the street";"P D N";"across#6 the#1330 street#13"
"within walking distance#positive";"0";"1";"4";"within walking distance";"P N N";"within#7 walking#26 distance#23"
"had to pay#negative";"0";"1";"4";"have to pay";"V P V";"had#98 to#506 pay#12"
"4 star hotel#positive";"0";"1";"2";"4 star hotel";"O G N";"4#22 star#20 hotel#430"
"in another hotel#negative";"0";"1";"2";"in another hotel";"P D N";"in#432 another#5 hotel#430"
"easy to reach#positive";"0";"1";"2";"easy to reach";"G P V";"easy#10 to#506 reach#4"
"outside the hotel#positive";"0";"1";"3";"outside the hotel";"P D N";"outside#13 the#1330 hotel#430"
"in great condition#strongpositive";"0";"1";"2";"in great condition";"P G N";"in#432 great#91 condition#7"
"in great condition#positive";"0";"1";"2";"in great condition";"P G N";"in#432 great#91 condition#7"
"in walking distance#positive";"0";"1";"4";"in walking distance";"P N N";"in#432 walking#26 distance#23"
"there are no#positive";"0";"1";"2";"there be no";"O V D";"there#147 are#144 no#78"
"there was no#negative";"0";"1";"2";"there be no";"O V D";"there#147 was#366 no#78"
"did not have#negative";"0";"1";"2";"do not have";"V A V";"did#19 not#203 have#90"
"as well as#positive";"0";"1";"8";"as well as";"A A P";"as#94 well#54 as#94"
"not so many#negative";"0";"1";"2";"not so many";"A P G";"not#203 so#77 many#17"
"at walking distance#positive";"0";"1";"3";"at walking distance";"P N N";"at#137 walking#26 distance#23"
"over · priced#negative";"0";"1";"2";"over · price";"P N V";"over#17 ·#147 priced#3"
"there is no#positive";"0";"1";"8";"there be no";"O V D";"there#147 is#429 no#78"
"to be avoided#negative";"0";"1";"2";"to be avoid";"P V V";"to#506 be#76 avoided#2"
"a bit dated#negative";"0";"1";"3";"a bit dated";"D N G";"a#534 bit#17 dated#7"
"sorted without any fuss#positive";"1";"2";"2";"sort without any fuss";"V P D N";"sorted#4 without#12 any#29 fuss#2"
"could have been better#negative";"1";"2";"2";"can have be better";"O V V A";"could#29 have#90 been#29 better#27"
"one of the cleanest#positive";"1";"2";"2";"one of the cleanest";"O P D G";"one#67 of#340 the#1330 cleanest#2"
"in very poor conditions#strongnegative";"1";"2";"2";"in very poor condition";"A A G N";"in#432 very#267 poor#23 conditions#5"
"gets flooded when showering#negative";"1";"1";"1";"get flood when showering";"V V O N";"gets#6 flooded#1 when#37 showering#1"
"with swipe card access#positive";"1";"1";"1";"with swipe card access";"P G N N";"with#183 swipe#1 card#3 access#9"
"will not go back#negative";"1";"1";"1";"will not go back";"O A V A";"will#33 not#203 go#40 back#36"
"very close there are#positive";"1";"1";"1";"Very close there be";"R N O V";"very#267 close#38 there#147 are#144"
"can be easily reached#positive";"1";"1";"1";"can be easily reach";"O V A V";"can#50 be#76 easily#7 reached#1"
"is 'n extremely large#negative";"1";"1";"1";"be 'n extremely large";"V G A G";"is#429 'n#1 extremely#9 large#21"
"odd stains on sofa#negative";"1";"1";"1";"odd stain on sofa";"G N P N";"odd#1 stains#3 on#111 sofa#1"
"like a toilet trailer#negative";"1";"1";"1";"like a toilet trailer";"P D N N";"like#33 a#534 toilet#9 trailer#1"
"spend the extra money#negative";"1";"1";"1";"spend the extra money";"V D G N";"spend#10 the#1330 extra#6 money#24"
"covered with constriction things#negative";"1";"1";"1";"cover with constriction thing";"V P N N";"covered#3 with#183 constriction#1 things#9"
"plays very loud music#strongnegative";"1";"1";"1";"play very loud music";"V A G N";"plays#1 very#267 loud#12 music#8"
"over look the pool.#positive";"1";"1";"1";"over look the pool.";"P V D N";"over#17 look#5 the#1330 pool.#1"
"anything but grand !#negative";"1";"1";"1";"anything but grand !";"N C N O";"anything#8 but#187 grand#4 !#101"
"sufficient for standard workouts#positive";"1";"1";"1";"sufficient for standard workout";"G P G N";"sufficient#1 for#282 standard#11 workouts#1"
"not warm at night#negative";"1";"1";"1";"not warm at night";"A G P A";"not#203 warm#5 at#137 night#44"
"treated like royalty !#positive";"1";"1";"1";"treat like royalty !";"V P A O";"treated#4 like#33 royalty#1 !#101"
"smelt strongly of urine#negative";"1";"1";"1";"smell strongly of urine";"V A P N";"smelt#2 strongly#1 of#340 urine#1"
"will be going again#positive";"1";"1";"1";"will be go again";"O V V A";"will#33 be#76 going#13 again#34"
"within the hilton standard#positive";"1";"1";"1";"within the Hilton standard";"P D R N";"within#7 the#1330 hilton#3 standard#11"
"ideal for late arrivals#positive";"1";"1";"1";"Ideal for late arrival";"R P G N";"ideal#4 for#282 late#6 arrivals#1"
"never had a smile#negative";"1";"1";"1";"never have a smile";"A V D N";"never#19 had#98 a#534 smile#4"
"needed to be unclog#negative";"1";"1";"1";"need to be unclog";"V P V G";"needed#6 to#506 be#76 unclog#1"
"very old · fashioned#strongnegative";"1";"1";"1";"very old · fashion";"G G G V";"very#267 old#36 ·#147 fashioned#1"
"very difficult to climb#strongnegative";"1";"1";"1";"very difficult to climb";"A G P V";"very#267 difficult#3 to#506 climb#2"
"couldn 't go back#negative";"1";"1";"1";"couldn 't go back";"O A V A";"couldn#3 't#71 go#40 back#36"
"ok by european standards#positive";"1";"1";"1";"ok by european standard";"G P G N";"ok#17 by#39 european#4 standards#5"
"very willing to help#strongpositive";"1";"1";"1";"very willing to help";"A G P V";"very#267 willing#4 to#506 help#13"
"plenty of very good#strongpositive";"1";"1";"1";"plenty of very good";"A P A G";"plenty#5 of#340 very#267 good#153"
"really worth a visit#positive";"1";"1";"1";"really worth a visit";"A G D N";"really#56 worth#15 a#534 visit#18"
"located in the center#positive";"1";"1";"1";"locate in the center";"V P D N";"located#28 in#432 the#1330 center#28"
"had a cool design#positive";"1";"1";"1";"have a cool design";"V D G N";"had#98 a#534 cool#5 design#5"
"the only good thing#negative";"1";"1";"1";"the only good thing";"D A G N";"the#1330 only#44 good#153 thing#11"
"key hotel and swisshotel#negative";"1";"1";"1";"key Hotel and Swisshotel";"G R C R";"key#3 hotel#430 and#745 swisshotel#1"
"just outside the hotel#positive";"1";"1";"1";"just outside the hotel";"A P D N";"just#41 outside#13 the#1330 hotel#430"
"near hotel there are#positive";"1";"1";"1";"near hotel there be";"G N O V";"near#23 hotel#430 there#147 are#144"
"easy to walk around#positive";"1";"1";"1";"easy to walk around";"A P V A";"easy#10 to#506 walk#20 around#26"
"not up to par#negative";"1";"1";"1";"not up to par";"A O P N";"not#203 up#15 to#506 par#1"
"should pay more attention#negative";"1";"1";"1";"should pay more attention";"O V G N";"should#13 pay#12 more#30 attention#5"
"close to the airport#positive";"1";"1";"1";"close to the airport";"V P D N";"close#38 to#506 the#1330 airport#21"
"will definitely be retuning#strongpositive";"1";"1";"1";"will definitely be retune";"O A V V";"will#33 definitely#16 be#76 retuning#1"
"with all necessary things#positive";"1";"1";"1";"with all necessary thing";"P D G N";"with#183 all#116 necessary#2 things#9"
"restricted to villa residents#negative";"1";"1";"1";"restrict to Villa resident";"V P R N";"restricted#1 to#506 villa#4 residents#1"
"in a great spot#strongpositive";"1";"1";"1";"in a great spot";"P D G N";"in#432 a#534 great#91 spot#7"
"gaps in the wall#negative";"1";"1";"1";"gap in the wall";"N P D N";"gaps#1 in#432 the#1330 wall#4"
"impossible to hang trousers#negative";"1";"1";"1";"impossible to hang trouser";"G P V N";"impossible#1 to#506 hang#2 trousers#1"
"quite an unpleasant experience#negative";"1";"1";"1";"quite a unpleasant experience";"D D G N";"quite#33 an#47 unpleasant#2 experience#12"
"with very basic comfort#negative";"1";"1";"1";"with very basic comfort";"P A G N";"with#183 very#267 basic#14 comfort#5"
"not very good !#strongnegative";"1";"1";"1";"not very good !";"A A G O";"not#203 very#267 good#153 !#101"
"50 euro a night#negative";"1";"1";"1";"50 euro a night";"O N D N";"50#3 euro#6 a#534 night#44"
"just standard size room#negative";"1";"1";"1";"just standard size room";"A G N N";"just#41 standard#11 size#11 room#185"
"not really a hotel#negative";"1";"1";"1";"not really a hotel";"A A D N";"not#203 really#56 a#534 hotel#430"
"abit repetitive at times#negative";"1";"1";"1";"abit repetitive at time";"N N P N";"abit#2 repetitive#1 at#137 times#14"
"1.2 euros per hour#negative";"1";"1";"1";"1.2 euro per hour";"O N P G";"1.2#1 euros#6 per#5 hour#4"
